1: 酷毙了
1670: 最喜欢多宝箱，希望得到很不错的奖励

1671: 环节设计都吸取了玩家建议，不错

1672: 都说这个好玩，下载一个

1673: 小贤直接可用金币解锁

1674: 500积分可寻宝12次??不错

1675: 邓超是每局免费复活1次呢！

1676: 每30秒获得超级跑鞋，很赞！

1677: 我可是有比较好的操作技巧哦~

1678: 避开障碍需要大量熟练操作?和其他游戏差不多

1679: 可通过金币和积分寻宝获得的，很不错

1680: 手游铃铛怎么获得的呢

1681: 如果有钱，就赶紧买下晨哥吧！

1682: Baby有哪些技能，貌似很厉害啊！！

1683: 部分道具升级还得花费钻石，如护盾。

1684: 所以金币加分也还必须要熬升级的

1685: 要升级道具的话，得从主界面的技能图标进入。

1686: 会加速减少体力消耗

1687: 喜欢钻石和积分奖励

1688: 使用150个宝宝名牌兑换得到王宝强

1689: 支持单人对决和万人跑酷多种玩法。

1690: 关卡模式部分关卡也有一定几率得到宝宝名牌

1691: 游戏内跑男团成员悉数登场。

1692: 在闯关失败界面可看到明星助跑选项。

1693: 宝宝、超哥和baby，谁都不错

1694: 奔跑吧兄弟官方授权同名手游正在火热奔跑中

1695: 道具升级后辅助效果更给力哦！

1696: 其设置的是不断减少的体力数值

1697: 玩家之间可以两两相互pk，很赞！

1698: 签到奖励可以领取到宝宝名牌

1699: 各位小伙伴们每天登录游戏后，记得签到领取奖励哦！?

1700: 连续签到满28天，可得到永久性的宝宝角色

1701: 包括钻石、金币、道具，当然还有宝宝名牌

1702: 每日签到可得到大量奖励，很不错的哦

1703: 节目授权改编的同名手游，很喜欢

1704: 奔跑吧兄弟撕名牌环节是最精彩刺激的环节

1705: 各个跑男角色设置了名牌

1706: RunningMan超能英雄版 喜欢跑男的  可以去下哦

1707: 就是骗钱.不知道怎么钱没了

1708: 还可以

1709: 过分敏感，们赶快给看看他公开，公共课，

1710: 游戏还可以，就是关卡太少了，到35关就没了。。能不能多更新点。。。。

1711: henhao

1712: 这个游戏还挺火的

1713: 非常好玩，赞

1714: 不好坑钱

1715: 为什么进不去啊？？？

1716: 每次都闪退

1717: 您的玩了一次就再也进不去了，虽然进得去但没图像，能告诉我怎么搞么
赞美就是给作者最大的回报，觉得好就表扬TA一下吧。

1718: 还不错

1719: 不好玩

1720: 玩了一次就再也进不去了，虽然进得去但没图像，能告诉我怎么搞么

1721: 我玩到25关了，为什么没有了？

1722: 进不去，

1723: 好卡     都很难闯关

1724: 进不去

1725: 很好

1726: 不好玩

1727: 钻石可在游戏内直接得到哦！

1728: 跑男团成员一对一pk对抗哦！

1729: 牛牛牛?最喜欢超哥

1730: 撕足够的名牌才能兑换相应的明星角色。

1731: 参加跑男，每位玩家都可尽情的

1732: 游戏还将继续上演撕名牌大战。

1733: 亲们不可错过哦。撕名牌是奔跑吧兄弟节目

1734: 一直奔跑直到体力消耗完的

1735: 无尽模式、PK模式，都不错

1736: 热门综艺完美复制

1737: 奔跑吧兄弟亏手游快速获取金币技巧

1738: 奔跑吧兄弟手游刷钻石??很厉害

1739: 进行pk赛时，使用体力强化还是很有效的！

1740: 在没有强力角色的情况，也很好用

1741: 安装最新的烧饼辅助修改器，然后就可以进行刷钻石操作了

1742: “撕名牌”玩法复刻到游戏中了

1743: 欲罢不能的游戏!近景远景都处理的非常棒。

1744: 节目拍摄地模拟还原，不错！

1745: 哈哈，?不要刻意去收集金币

1746: 关卡升级?加速道具和加速的地标

1747: 新增电影场景，来吧

1748: 可以缩短通关的时间，不错

1749: 很喜欢的游戏?受到无数粉丝的喜爱。

1750: 和你的兄弟那么“奔跑”起来吧！

1751: 撕名牌这个玩法真是爆笑来袭

1752: 幸运寻宝有一定几率得到?

1753: 我们先来比拼下宝宝和超哥这两个角色

1754: 跑男兄弟都被赋予了强大技能

1755: 道具升级也许花费大量金币

1756: 体力强化道具只在当局游戏有效

1757: pk失败也不会获得积分奖励

1758: Baby，奔跑吧兄弟唯一的女成员

1759: 会被扣除入场金币、钻石

1760: 本局提高200点体力上限，购买价格800。

1761: 对于平民玩家们升级道具也是需要讲究先后顺序。

1762: 可以在选择超级跑鞋、护盾、无敌冲刺、磁铁等~

1763: 尽量先将其升到满级。

1764: 建议大家有金币时就先升级这个

1765: 因为小星星数量多，而且升级较为便宜。

1766: 前期可先升级三到四级。

1767: 保证有足够的体力，才能跑得更远

1768: 奔跑过程中体力是不断减少的

1769: 建议大家可先升级大体力药剂。

1770: 也可以使用体力强化道具提升哦！

1771: Baby作为奔跑吧兄弟里面的女汉子

1772: 体力上限值除了与角色相关外

1773: 大家可先升级加分小星星。

1774: 在限定分数关卡或者pk赛，分数直接影响成功与否

1775: 这些主要的道具升级了

1776: 金币当然也是很重要的

1777: 分数也是很重要的一方面

1778: 游戏前期金币都不是很充足的情况下，选择先升级哪些道具

1779: 每个道具升级都需要大量的金币

1780: 可升级的道具有将近10个

1781: 当体力消耗完时才结束，所以这个体力上限值就很重要了。

1782: 失败一方就有点悲催了

1783: 这么结束了，舍不得啊！！

1784: 王宝强、AngelaBaby均会登场。?

1785: 同学们都在玩，我要不玩就显得out了。

1786: 这款游戏真是多种玩法结合玩不腻?

1787: 做任务的时候必须在一场内全部达成。

1788: 注意啊！不要被路途的中的怪物袭击。

1789: 跑酷获胜一方可以得到相应的金币

1790: 现在可以免费得到明星角色哦！

1791: 官方推出的各种福利活动

1792: 幸运寻宝，寻宝分钻石、金币、积分三种方式

1793: 签到奖励领取宝宝名牌

1794: 明星助跑就是让大家去解锁明星角色。

1795: 女神的吸引力和战斗能力果然是相当大的优势！

1796: 直接可兑换永久性的宝宝

1797: 得到永久性、限时3天、限时1天的明星角色哦！

1798: 前几天去看了《跑男》电影，据说票房破二亿。

1799: 2015，和《奔跑吧兄弟》一起新年首跑!

1800: 奔跑吧兄弟?手游?要一起玩才有意思

1801: 不服来战!?奔跑吧兄弟?跑男来了?

1802: 很好玩，保留《奔跑吧兄弟》节目的玩法

1803: 把游戏的画面做到了惟妙惟肖

1804: 360手游和乐逗游戏联合研发的，我要支持下

1805: 我觉得，奔跑吧兄弟：跑男来了是很有趣的游戏

1806: 游戏?游戏风靡校园哦

1807: 非常赞！！！跑男游戏?好处多多

1808: 真是一款接地气的跑酷类游戏?

1809: 夺宝箱这个环节很好玩很赞

1810: 背胖妞太逗了！想起看电视的情节来了

1811: 跑男团人气明星将悉数登场

1812: 关卡难度会逐渐提升。

1813: 奔跑吧兄弟手游Baby好吗

1814: 我是花了18RMB买的，好么

1815: 超喜欢《奔跑吧兄弟：跑男来了》，我给100分

1816: 奔跑吧兄弟手游宝宝名牌有什么用

1817: 宝宝直接购买少林宝强礼包可得到

1818: 奔跑吧兄弟手游宝宝和超哥哪个好

1819: 先来看看道具怎么升级吧

1820: 很多玩家都比较容易忽视，道具也是可以升级的

1821: 奔跑吧兄弟手游奔跑方式和其他跑酷游戏略有不同

1822: 是大家都很喜欢的模式

1823: 奔跑吧兄弟手游里面的pk赛很好玩

1824: 每个关卡模式都设置了过关目标

1825: 奔跑吧兄弟手游关卡模式

1826: 客服多少？请问一走开就显示超哥礼包购买成功，能退吗？

1827: 是法施工方的弗格森的风格

1828: boby我爱你

1829: 大哥闯荡好多年，这游戏，牛！

1830: 的舒服发的说法是德国队

1831: 还行，挺好的，But~~，pK赛进不去，给解释!

1832: 非常好

1833: 超好

1834: 为何打不开

1835: 力挺

1836: 很好

1837: 操，一不小心扣了我25大洋！

1838: 采用的是无比精致的3D卡通风格打造

1839: 谁都替代不了他们七个，支持他们七个！

1840: 《跑男》游戏成时尚

1841: 它还原了节目中的场景，很亲切的感觉

1842: 刚开始也会有十分详细的新手教程，简单上手

1843: 怎么进去退不了，要强行退出

1844: 推荐给同学玩，他一下子比我厉害了

1845: 天哪我看这些游戏就已经笑吐了

1846: 人家韩国的跑男都跑了很多年了，为毛你家的跑男还要分季呢？

1847: 我疯狂的和小伙伴们一起玩跑男游戏

1848: 过了把撕名牌的瘾。

1849: 拾取额外宝箱、撕铭牌等奖励都很不错

1850: 很喜欢的跑酷类游戏

1851: 每一位都给我们留下了深刻印象，喜欢这个游戏

1852: 打造出关卡和无尽两大模式，超好玩

1853: 不得不承认会是粉丝们的福利

1854: 跑男游戏，浪漫升级～

1855: 令人似乎都能够跟随着一起奔跑

1856: 角色升级、技能升级，玩法创新

1857: 哈哈哈哈，破新记录了

1858: 一个都不准换，一定要back

1859: 中国的跑男们是在拿生命做游戏啊，喜欢

1860: 手机上边都有了，身边好几个人都在玩

1861: 奔跑吧兄弟：跑男来了??必须下载

1862: 撕名牌如此之火，各位也按耐不住了吧

1863: 可以让教主和娘娘上跑男么？

1864: 跑男太帅了吧，简直是跑酷大神吖！

1865: 让我们像明星一样奔跑吧!

1866: 希望不换人，那些跑男兄弟永远跑下去

1867: 对我这个跑酷新手来说还是很不错的

1868: 节目里明星们互相撕扯名牌的画面，让我们看的热血沸腾

1869: 我很喜欢的游戏?也很喜欢这个节目

1870: 乐逗游戏首创3D还原，将节目中的精髓完全移植

1871: 看节目不过瘾啊，一起玩游戏吧

1872: 跑男来了中玩家可以相互进行1V1对决

1873: 获得更多的角色技能

1874: 其中的场景一定会让大家倍感熟悉呢

1875: 赤赤玩个游戏不容易

1876: 我喜欢这个游戏，风格很简单的

1877: 期待很久的游戏，太棒了~

1878: 针对明星形象、玩法内容反复比对、真不错

1879: 节目影响了好多人，一定要玩这个跑男游戏

1880: 这一周都是跑男的主题

1881: 一个劈叉瞬间回到童年

1882: 让你根本停不下来

1883: 喜欢玩跑酷类的，边玩边大喊大叫

1884: 我每天都会玩，老人也都喜欢

1885: 实现最佳用户体验，很有趣的玩法

1886: 只要在游戏里撕足够的名牌就能兑换相应的明星角色

1887: 回來以後一直忙到現在才剛看完最後一期跑男?

1888: 下载来体验，下一个“跑男”就是你。

1889: 还有节目拍摄地模拟还原哦

1890: 很好玩，控制主角向上跳跃，看你的

1891: 游戏里的人设造型都很逼真哦

1892: 节目精髓渗透到了手游的方方面面，粉丝表示满分

1893: 在游戏类型、人物角色等方面都吸取了玩家建议

1894: 七位兄弟人气都很旺，每个人我都喜欢

1895: 为了晨儿我也会去下

1896: 最喜欢的是将经典的“撕名牌”玩法复刻到游戏中

1897: 游戏增加一定难度，才有意思哦

1898: 不错不错?节目中的情节还原的不错

1899: 2015强势开跑！

1900: 想选baby的话，，?每30秒获得盾牌

1901: 里面的笑点，槽点，时尚点都是精心策划营销

1902: 不服来战!奔跑吧兄弟

1903: 一款刺激的跑酷游戏

1904: 尽可能的保留了节目的玩法和乐趣哦

1905: 闯过难关，能得到一个不一样的游戏世界

1906: 新发现个游戏，实质是跑酷，角色都换成了跑男

1907: 向上是跳起，向下则是翻滚躲避。操作简单

1908: 超蜀黍表情太到位了，绝了！！

1909: 360全民制作出硕果啊~

1910: 不过超哥的样子没本人帅，好么

1911: 想和明星一起跑？就玩这个吧

1912: 已经突出了表现了竞技的特质

1913: 首创3D还原，人物都挺可爱的

1914: 以快速躲避障碍通关为目的，加油吧

1915: 最近上班的路上一直在玩

1916: 邓超超级搞笑，喜欢他！

1917: 跑男，加油！！！一起跑起来！！

1918: 邓超、王宝强等众多人气明星均会登场

1919: 下载了，给五分，人物还原的很棒

1920: 手游里名牌对决仍在继续

1921: 为跑男迷们奉上新的福利

1922: 众明星领跑?零距离接触呢

1923: 我喜欢陈赫！

1924: 真是不想停下来，加油

1925: 邓超的获得条件?还不算难

1926: 支持单人对决和万人跑酷等多种线上玩法。

1927: 推荐老爸玩，他都玩上瘾了

1928: 一款游戏的好坏，系统占据着重要的位置，这个游戏不错

1929: 这个游戏真心喜欢，为了陈赫下载的

1930: 等待你的极品道具和金灿灿的黄金宝箱哦！

1931: 我们来玩跑男里当然了的那个游戏！

1932: 奔跑、闪躲，飞驰，玩家可以技能升级

1933: 经典跑酷最新作~必须下载哦

1934: 音效也不错，真喜欢哦

1935: 李晨大母牛，哈哈，好厉害啊~~

1936: 很有趣的，300个超哥名牌才能获得邓超

1937: 画风比较可爱，真心喜欢

1938: 像邓超，宝强疯狂的跑一次

1939: 太好玩了，我都玩疯了。

1940: 很好

1941: 不好玩

1942: 挺好玩的，就是道具有点贵。

1943: 疯狂的游戏

1944: 太好玩玩了了不起

1945: 好玩！！！

1946: 闪退

1947: 闪退

1948: 我喜欢陈赫，好好玩

1949: 夺宝箱等多种节目特色玩法

1950: 好喜欢陈赫，画面效果不错的

1951: 很好的还原节目的特色

1952: 以节目实地场景为原型打造的，很爽

1953: 跑步，跑男，跑酷。

1954: 360手游和乐逗游戏联合打造。注定强大！

1955: 不想玩的时候home健就行，看会别的接着玩

1956: 因为热爱运动，所以关注跑男为快乐奔跑

1957: 到最后还是难舍难分，跑男七只

1958: 上完成任务后的奖励领取，让人充满期待

1959: 让我们用奔跑来竞技，用奔跑来交流！

1960: 跑男把一群明星聚一起玩游戏就成功了

1961: 我是超哥，其实我是一枚逗比

1962: 这里还有这个游戏？超级喜欢！

1963: 真希望下一季还是这些人

1964: 宝宝和Baby的Q版造型很可爱

1965: 玩家很容易快速上手，不难

1966: 与浙江卫视、360手游等团队多方联动，真不错

1967: 很好的融入了《奔跑吧兄弟》的一些标志性玩法

1968: 《奔跑吧兄弟》火热来袭啊~~

1969: 跑男来了的同款游戏……呵呵哒

1970: 刚才下跑男手游，解锁baby的礼包

1971: 画面感十足，刚开始也会有十分详细的新手教程，

1972: 刚开始得到的男粉丝最高是20级
